,loan_amnt,rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
25424,4000,7.88,125.13,35500.0,16.5,0,0,100.0
25425,20000,17.19,714.95,96000.0,15.45,0,0,100.0
25426,25000,13.98,581.45,69996.0,12.86,0,0,100.0
25427,9975,11.49,328.89,57770.0,17.76,0,0,100.0
25428,7000,7.14,216.59,40000.0,9.06,0,0,100.0
25429,20000,11.86,443.48,65000.0,10.49,0,0,100.0
25430,4000,7.51,124.45,44196.0,1.44,0,0,100.0
25431,9000,10.38,192.92,62000.0,6.02,0,0,100.0
25432,10000,15.95,242.92,100000.0,24.65,0,0,100.0
25433,2500,14.35,85.87,45000.0,22.64,0,0,100.0
25434,6000,7.88,187.69,36000.0,4.23,0,0,100.0
25435,25000,13.61,576.67,58650.0,19.19,0,0,100.0
25436,12000,7.14,371.3,49600.0,14.47,0,0,100.0
25437,25000,13.98,581.45,54600.0,17.52,0,0,100.0
25438,8000,15.95,194.34,50400.0,1.76,0,0,100.0
25439,5000,11.86,165.74,30996.0,9.76,0,0,100.0
25440,10000,15.95,351.33,71028.0,14.39,0,0,100.0
25441,25000,11.49,549.69,180000.0,11.48,0,0,100.0
25442,5500,15.21,191.23,30000.0,7.8,0,0,100.0
25443,12000,13.98,410.02,230000.0,5.79,0,0,100.0
25444,10000,11.12,327.96,43344.0,10.99,0,0,100.0
25445,5000,10.75,163.11,35827.2,23.81,0,0,100.0
25446,9000,6.76,276.91,72000.0,17.92,0,0,100.0
25447,3000,13.61,101.97,42000.0,11.94,0,0,100.0
25448,9250,11.86,306.62,120000.0,9.47,0,0,100.0
25449,6000,13.23,137.23,85000.0,6.2,0,0,100.0
25450,6000,13.23,202.83,72000.0,23.18,0,0,100.0
25451,18000,13.61,415.2,235000.0,3.48,0,0,100.0
25452,10000,15.58,349.51,75000.0,13.35,2,0,100.0
25453,12250,7.51,381.11,70000.0,9.41,0,0,100.0
25454,9000,7.14,278.48,140000.0,7.96,0,0,100.0
25455,15000,7.88,469.22,100000.0,3.1,0,0,100.0
25456,5300,11.12,115.56,92304.0,8.62,0,0,100.0
25457,15000,7.51,466.67,45000.0,4.27,0,0,100.0
25458,8800,7.51,273.78,67000.0,10.51,0,0,100.0
25459,25000,14.84,864.68,62570.0,18.97,0,0,100.0
25460,5500,10.38,117.89,94000.0,9.97,0,0,100.0
25461,20000,16.32,489.77,102996.0,15.85,0,0,100.0
25462,14000,7.88,437.94,37000.0,13.33,0,0,100.0
25463,20000,13.61,461.34,90000.0,7.04,0,0,100.0
25464,5000,11.12,109.02,40000.0,14.58,0,0,100.0
25465,25000,16.82,618.9,65000.0,23.34,0,0,100.0
25466,2500,13.23,84.52,40000.0,16.53,0,0,100.0
25467,25000,17.56,628.87,72000.0,23.12,1,0,100.0
25468,15000,11.12,491.94,106000.0,9.54,0,0,100.0
25469,20000,13.23,457.42,81996.0,8.81,0,0,100.0
25470,24250,16.45,595.53,60000.0,10.94,0,0,100.0
25471,5000,6.00,152.11,34868.4,4.37,1,0,100.0
25472,7500,7.88,234.61,70000.0,2.78,0,0,100.0
25473,3500,13.23,118.32,73000.0,23.24,0,0,100.0
25474,9000,7.14,278.48,75000.0,12.61,1,0,100.0
25475,9500,10.38,203.63,60000.0,13.64,0,0,100.0
25476,6000,7.88,121.32,104400.0,8.25,0,0,100.0
25477,3600,11.12,118.07,40000.0,7.53,0,0,100.0
25478,2600,7.14,80.45,50340.0,7.68,0,0,100.0
25479,2800,6.76,86.15,40000.0,4.08,0,0,100.0
25480,3600,13.61,83.04,33400.0,19.19,0,0,100.0
25481,6000,7.88,121.32,12000.0,13.5,0,0,100.0
25482,10800,15.21,258.13,39000.0,20.31,0,0,100.0
25483,25000,11.86,828.69,225000.0,9.91,0,0,100.0
25484,4500,7.51,140.0,32000.0,22.54,0,0,100.0
25485,24000,11.49,527.71,60000.0,19.94,0,0,100.0
25486,9000,7.14,278.48,48000.0,9.68,0,0,100.0
25487,1450,7.51,45.12,10000.0,22.2,0,0,100.0
25488,25000,21.64,950.12,203000.0,20.74,0,0,100.0
25489,20000,16.82,495.12,75000.0,13.71,0,0,100.0
25490,25000,10.75,815.52,78000.0,17.18,0,0,100.0
25491,20000,15.21,695.37,36000.0,4.9,0,0,100.0
25492,17500,16.32,618.02,43873.0,20.98,0,0,100.0
25493,16000,11.86,354.79,102000.0,12.74,0,0,100.0
25494,3000,10.75,97.87,34662.0,16.31,0,0,100.0
25495,8500,17.19,212.12,35000.0,22.63,0,0,100.0
25496,18000,10.38,584.03,36000.0,15.27,0,0,100.0
25497,5100,10.75,166.37,60000.0,22.88,0,0,100.0
25498,4000,11.12,87.21,75000.0,5.89,0,0,100.0
25499,24250,10.75,791.05,108000.0,16.12,0,0,100.0
25500,3000,13.23,101.42,15000.0,5.44,0,0,100.0
25501,5500,13.23,185.93,28800.0,16.54,0,0,100.0
25502,10000,11.86,221.74,36444.0,10.9,0,0,100.0
25503,18000,16.32,440.8,76800.0,14.28,0,0,100.0
25504,14500,13.98,337.24,84000.0,14.01,0,0,100.0
25505,16750,7.88,523.96,45344.0,20.7,0,0,100.0
25506,4900,7.88,99.08,63600.0,14.0,0,0,100.0
25507,10000,16.45,245.58,90000.0,0.88,0,0,100.0
25508,7000,16.45,247.66,24000.0,10.2,0,0,100.0
25509,8000,13.98,186.07,52000.0,6.07,0,0,100.0
25510,10000,10.38,324.46,95000.0,3.97,0,0,100.0
25511,1600,11.12,52.48,26880.0,1.12,0,0,100.0
25512,20000,10.75,652.41,54538.0,21.83,0,0,100.0
25513,10000,10.38,324.46,38400.0,8.34,0,0,100.0
25514,12000,16.32,293.87,45000.0,14.88,0,0,100.0
25515,9600,7.88,300.3,80000.0,4.9,0,0,100.0
25516,10000,13.23,338.05,57996.0,5.46,0,0,100.0
25517,20000,10.38,648.92,51000.0,15.48,0,0,100.0
25518,24250,11.49,533.2,145000.0,13.94,0,0,100.0
25519,1000,13.98,34.17,11760.0,6.63,0,0,100.0
25520,15000,16.82,371.34,30000.0,15.28,0,0,100.0
25521,10000,7.51,311.11,73000.0,1.15,0,0,100.0
25522,4150,6.76,127.69,30000.0,5.68,0,0,100.0
25523,7200,18.67,185.47,99000.0,17.87,0,0,100.0
25524,9100,16.82,225.28,39600.0,22.79,0,0,100.0
25525,12800,11.49,281.45,50000.0,6.72,1,0,100.0
25526,18000,11.49,395.78,70830.0,6.84,0,0,100.0
25527,25000,18.30,638.93,115000.0,23.3,0,0,100.0
25528,7000,11.86,232.04,40800.0,12.03,0,0,100.0
25529,25000,20.53,669.75,100000.0,21.13,0,0,100.0
25530,13000,7.14,402.24,137720.0,1.09,0,0,100.0
25531,16500,10.75,538.24,40428.0,17.36,0,0,100.0
25532,7200,10.38,233.62,21600.0,17.83,0,0,100.0
25533,7700,13.98,179.09,73000.0,13.05,0,0,100.0
25534,10000,13.23,228.71,55000.0,6.52,1,0,100.0
25535,4000,16.32,141.27,45000.0,10.05,0,0,100.0
25536,18250,10.75,595.33,46000.0,24.23,0,0,100.0
25537,13000,17.93,469.53,54000.0,10.0,0,0,100.0
25538,6100,11.49,134.13,25000.0,23.04,0,0,100.0
25539,14000,16.45,343.81,60000.0,21.54,0,0,100.0
25540,16000,13.98,372.13,40000.0,22.08,0,0,100.0
25541,10000,10.75,326.21,40000.0,22.71,0,0,100.0
25542,4200,15.21,146.03,21000.0,12.0,0,0,100.0
25543,3000,6.39,91.8,107000.0,8.37,0,0,100.0
25544,16000,11.12,348.84,40000.0,14.91,0,0,100.0
25545,5000,7.14,154.71,38500.0,5.49,0,0,100.0
25546,6000,18.30,153.35,100000.0,6.43,0,0,100.0
25547,10000,7.88,312.82,75000.0,6.96,0,0,100.0
25548,12000,11.49,395.66,90000.0,9.48,0,0,100.0
25549,7000,16.45,171.91,33000.0,3.27,0,0,100.0
25550,15000,7.88,469.22,130000.0,6.45,0,0,100.0
25551,16000,11.86,354.79,80000.0,14.63,0,0,100.0
25552,9600,11.49,211.09,30000.0,0.72,0,0,100.0
25553,8000,11.49,263.78,54590.0,8.53,0,0,100.0
25554,25000,16.82,618.9,75000.0,12.94,0,0,100.0
25555,4000,11.12,131.19,51000.0,12.73,0,0,100.0
25556,8000,17.93,202.85,100000.0,7.25,1,0,100.0
25557,15000,7.88,469.22,75000.0,9.22,0,0,100.0
25558,10000,13.98,341.68,59000.0,12.53,0,0,100.0
25559,10000,7.51,311.11,72000.0,8.58,0,0,100.0
25560,5000,11.86,165.74,50000.0,14.83,2,0,100.0
25561,12000,10.38,389.36,49536.0,13.37,0,0,100.0
25562,14000,13.98,325.62,37750.0,10.2,0,0,100.0
25563,6000,15.21,208.61,38000.0,13.23,1,0,100.0
25564,2500,7.14,77.36,22000.0,0.55,0,0,100.0
25565,7000,7.14,216.59,120000.0,12.57,0,0,100.0
25566,12000,13.98,279.1,56000.0,18.41,0,0,100.0
25567,6000,11.86,198.89,32000.0,1.91,1,0,100.0
25568,20000,13.23,316.2,65000.0,21.34,0,0,69.125
25569,7800,11.86,172.96,30000.0,4.0,0,0,100.0
25570,1500,11.86,49.73,21816.0,9.68,0,0,100.0
25571,4750,10.75,154.95,12000.0,10.2,0,0,100.0
25572,5500,11.49,181.35,35496.0,17.41,0,0,100.0
25573,5000,10.38,107.18,16200.0,18.07,0,0,100.0
25574,25000,13.23,571.78,177240.0,2.16,0,0,100.0
25575,12000,15.58,289.15,122004.0,13.15,0,0,100.0
25576,5000,7.14,154.71,42996.0,12.36,0,0,100.0
25577,23000,11.49,758.34,89000.0,8.22,0,0,100.0
25578,2800,13.61,95.17,50000.0,13.08,0,0,100.0
25579,2000,11.12,65.6,27504.0,21.6,0,0,100.0
25580,12000,7.88,375.38,127741.0,9.3,0,0,100.0
25581,4525,7.51,140.78,24960.0,0.34,0,0,100.0
25582,10000,7.51,311.11,105000.0,9.92,0,0,100.0
25583,3000,11.86,99.45,35500.0,23.43,0,0,100.0
25584,2000,11.49,65.95,80000.0,13.23,1,0,100.0
25585,20000,18.30,511.14,74276.8,3.55,0,0,100.0
25586,14000,15.58,489.31,50004.0,11.62,0,0,100.0
25587,2500,7.88,78.21,12540.0,18.76,0,0,100.0
25588,4800,11.12,157.42,55000.0,3.21,0,0,100.0
25589,10500,11.49,230.87,80004.0,16.26,0,0,100.0
25590,10000,11.49,219.88,60000.0,6.7,0,0,100.0
25591,4000,10.75,130.49,27000.0,6.04,0,0,100.0
25592,15000,13.61,509.83,175000.0,9.68,0,0,100.0
25593,4500,11.86,149.17,61200.0,23.92,0,0,100.0
25594,20000,13.61,461.34,69000.0,2.23,0,0,100.0
25595,21000,17.56,528.25,48000.0,16.88,0,0,100.0
25596,25000,17.19,623.88,90000.0,22.27,0,0,100.0
25597,17000,7.88,531.78,72000.0,15.5,0,0,100.0
25598,5000,13.23,114.36,52000.0,23.24,0,0,100.0
25599,9600,10.75,207.54,52000.0,10.06,0,0,100.0
25600,19800,13.23,669.34,80000.0,20.09,0,0,100.0
25601,4000,15.95,97.17,21000.0,18.4,0,0,100.0
25602,15000,14.35,515.22,56000.0,23.46,0,0,100.0
25603,14400,11.86,319.31,47000.0,19.76,0,0,100.0
25604,20000,13.23,457.42,70000.0,18.27,1,0,100.0
25605,10750,7.51,334.45,28800.0,22.75,0,0,100.0
25606,21000,17.19,524.06,75000.0,18.24,0,0,100.0
25607,13000,11.49,285.84,55000.0,11.89,0,0,100.0
25608,2500,7.14,77.36,39400.0,17.21,0,0,100.0
25609,12000,11.12,261.63,62000.0,17.07,0,0,100.0
25610,25000,14.84,864.68,87000.0,15.88,0,0,100.0
25611,3800,7.88,76.84,36000.0,23.83,0,0,100.0
25612,1500,10.75,48.94,90000.0,14.61,0,0,100.0
25613,10000,13.61,230.67,47004.0,20.42,0,0,100.0
25614,24250,17.56,610.01,92004.0,13.04,0,0,100.0
25615,14000,15.95,340.09,250000.0,13.85,0,0,100.0
25616,9600,13.61,221.44,38400.0,22.28,0,0,100.0
25617,9000,10.38,292.02,54996.0,15.14,0,0,100.0
25618,20000,16.32,489.77,64000.0,14.19,0,0,100.0
25619,6000,13.98,205.01,60000.0,2.2,0,0,100.0
25620,10000,10.75,326.21,55000.0,5.26,0,0,100.0
25621,3000,11.49,98.92,31704.0,3.82,0,0,100.0
25622,4000,6.76,123.07,55200.0,3.5,0,0,100.0
25623,7000,7.51,217.78,64000.0,11.25,0,0,100.0
25624,12800,7.88,400.4,50000.0,10.7,0,0,100.0
25625,2000,15.58,48.2,30000.0,2.68,0,0,100.0
25626,12000,17.19,299.46,54660.0,17.08,0,0,100.0
25627,11200,11.49,246.27,24000.0,18.45,0,0,100.0
25628,9600,11.49,211.09,153000.0,16.63,0,0,100.0
25629,9000,7.51,280.0,74000.0,10.23,0,0,100.0
25630,7000,7.14,216.59,45000.0,23.33,0,0,100.0
25631,15000,14.84,518.81,209000.0,19.33,0,0,100.0
25632,7800,15.58,272.62,19000.0,9.73,1,0,100.0
25633,6000,13.98,139.55,26448.0,4.9,0,0,100.0
25634,8050,14.72,277.96,67000.0,2.87,1,0,100.0
25635,4500,7.88,90.99,89000.0,9.51,0,0,100.0
25636,10000,15.21,239.01,61000.0,7.44,1,0,100.0
25637,25000,15.95,878.31,95800.0,17.95,0,0,100.0
25638,10000,15.58,349.51,99996.0,20.4,0,0,100.0
25639,12000,7.88,375.38,60000.0,10.14,1,0,100.0
25640,8000,13.98,186.07,32000.0,13.39,0,0,100.0
25641,2800,10.38,90.85,28800.0,17.79,0,0,100.0
25642,8500,15.58,297.08,43000.0,15.85,0,0,100.0
25643,6000,11.49,131.93,780000.0,0.27,0,0,100.0
25644,6000,17.56,150.93,53000.0,14.88,0,0,100.0
25645,1200,7.88,37.54,39996.0,15.96,0,0,100.0
25646,10000,13.98,341.68,138000.0,20.51,0,0,100.0
25647,25000,13.98,461.67,45000.0,15.47,0,0,79.4
25648,7200,7.88,225.23,60000.0,6.56,0,0,100.0
25649,7000,10.75,228.35,24000.0,23.5,0,0,100.0
25650,13800,11.49,303.43,49000.0,13.25,0,0,100.0
25651,11000,10.38,356.91,55000.0,20.9,0,0,100.0
25652,10000,17.19,357.48,57000.0,8.38,0,0,100.0
25653,2700,11.86,89.5,54000.0,11.04,1,0,100.0
25654,15000,21.27,408.09,110000.0,11.17,0,0,100.0
25655,12600,17.56,316.95,159996.0,7.25,0,0,100.0
25656,2500,13.61,84.98,50000.0,17.74,0,0,100.0
25657,12000,11.12,261.63,32960.22,5.02,0,0,100.0
25658,1500,10.38,48.67,35000.0,5.18,0,0,100.0
25659,2800,11.49,61.57,24000.0,0.75,0,0,100.0
25660,6000,7.14,185.65,27000.0,4.04,0,0,100.0
25661,4500,14.72,155.38,30000.0,8.56,1,0,100.0
25662,7000,7.88,218.97,31200.0,11.96,0,0,100.0
25663,5000,16.45,176.9,43000.0,13.51,0,0,100.0
25664,12000,13.23,405.66,42000.0,22.94,0,0,100.0
25665,7300,7.88,228.36,37086.0,11.78,0,0,100.0
25666,25000,21.27,640.69,115000.0,18.75,0,0,94.2
25667,5600,13.98,130.25,107000.0,9.23,0,0,100.0
25668,6500,10.38,139.33,63000.0,10.02,0,0,100.0
25669,3000,13.98,102.51,30000.0,23.96,0,0,100.0
25670,14000,11.86,310.44,67000.0,12.79,0,0,100.0
25671,2500,7.88,50.55,45000.0,4.93,0,0,100.0
25672,10000,14.72,345.29,36000.0,22.73,0,0,100.0
25673,3500,11.49,115.4,110000.0,14.43,0,0,100.0
25674,10000,10.38,214.35,42000.0,10.2,0,0,100.0
25675,13000,16.82,321.83,42000.0,22.09,0,0,100.0
25676,14500,21.27,394.48,36000.0,13.2,0,0,100.0
25677,16000,13.61,369.07,72000.0,16.65,0,0,100.0
25678,5050,13.61,116.49,51996.0,2.52,0,0,100.0
25679,5000,14.72,172.65,35004.0,4.32,0,0,100.0
25680,8500,15.21,295.54,42996.0,11.39,1,0,100.0
25681,5000,11.86,165.74,85000.0,9.3,0,0,100.0
25682,22000,14.72,759.63,50900.0,19.66,0,0,100.0
25683,4000,17.93,101.43,36000.0,18.7,0,0,100.0
25684,10000,7.51,311.11,150000.0,3.55,0,0,100.0
25685,2400,11.49,79.14,31000.0,24.23,0,0,100.0
25686,3600,13.98,83.73,22800.0,4.84,0,0,100.0
25687,20000,11.86,443.48,52600.0,24.94,0,0,100.0
25688,8000,11.12,262.37,81120.0,24.72,0,0,100.0
25689,9000,6.76,276.91,84000.0,0.59,0,0,100.0
25690,16000,11.12,348.84,45000.0,10.88,0,0,100.0
25691,15000,7.88,469.22,64000.0,1.52,0,0,100.0
25692,1500,7.14,46.42,24000.0,19.4,0,0,100.0
25693,25000,17.56,668.34,150000.0,8.34,0,0,74.4
25694,5000,14.84,172.94,80000.0,6.61,1,0,100.0
25695,24000,10.38,778.71,160000.0,10.93,0,0,100.0
25696,9000,11.49,296.75,69000.0,12.3,0,0,100.0
25697,2000,11.49,65.95,39996.0,22.77,0,0,100.0
25698,15000,7.88,469.22,90000.0,12.17,0,0,100.0
25699,12000,10.75,259.42,45000.0,10.11,0,0,100.0
25700,10000,13.61,339.89,80000.0,8.05,0,0,100.0
25701,6000,7.14,185.65,120000.0,5.16,0,0,100.0
25702,14000,7.51,435.56,69000.0,6.75,0,0,100.0
25703,4000,6.76,123.07,67000.0,12.79,0,0,100.0
25704,25000,20.16,931.13,66000.0,13.07,0,0,100.0
25705,5500,13.23,185.93,24000.0,21.95,0,0,100.0
25706,7500,11.49,247.29,80000.0,21.33,0,0,100.0
25707,12000,11.86,397.77,75000.0,9.9,0,0,100.0
25708,16000,16.32,317.13,96000.0,3.69,0,0,80.9375
25709,4000,11.12,131.19,70000.0,11.73,0,0,100.0
25710,23500,16.82,580.53,112000.0,18.16,0,0,99.7872340425532
25711,8000,13.61,184.54,53000.0,9.46,0,0,100.0
25712,5000,7.88,156.41,45000.0,4.88,0,0,100.0
25713,4750,6.39,145.35,45000.0,19.68,0,0,100.0
25714,24000,13.61,503.43,100000.0,5.16,0,0,90.9375
25715,3000,11.12,98.39,27600.0,15.35,0,0,100.0
25716,8825,11.49,290.98,50000.0,21.1,0,0,100.0
25717,6000,14.84,207.53,55000.0,11.28,0,0,100.0
25718,5200,13.23,118.93,52000.0,6.74,0,0,100.0
25719,9000,18.30,230.02,77004.0,21.22,0,0,100.0
25720,13600,10.75,294.01,54000.0,8.36,0,0,100.0
25721,15000,15.21,521.53,61584.0,19.1,0,0,100.0
25722,8500,6.76,261.53,60900.0,5.75,0,0,100.0
25723,7000,10.38,227.13,22500.0,24.59,0,0,100.0
25724,8000,10.75,260.97,18000.0,13.6,0,0,100.0
25725,2550,11.86,84.53,48000.0,12.65,0,0,100.0
25726,6000,10.38,194.68,120000.0,15.74,0,0,100.0
25727,25000,16.32,882.89,275004.0,11.85,0,0,100.0
25728,9600,15.95,233.2,50000.0,6.0,0,0,100.0
25729,13000,10.75,424.07,45000.0,23.71,0,0,100.0
25730,2500,16.45,88.45,55200.0,19.85,0,0,100.0
25731,4000,13.98,136.68,54000.0,17.89,0,0,100.0
25732,3000,13.61,69.2,46000.0,6.65,1,0,100.0
25733,4000,13.98,136.68,70000.0,24.12,0,0,100.0
25734,15000,13.98,512.52,32112.0,14.2,0,0,100.0
25735,7000,7.51,217.78,57200.0,21.71,0,0,100.0
25736,17000,7.88,531.78,84996.0,12.59,0,0,100.0
25737,2500,11.86,55.44,84996.0,3.28,0,0,100.0
25738,20000,21.64,548.3,75000.0,8.0,0,0,100.0
25739,20400,16.32,410.8,30000.0,9.84,0,0,82.23039215686275
25740,4000,7.88,125.13,60000.0,7.64,0,0,100.0
25741,8000,15.58,279.61,58000.0,19.66,0,0,100.0
25742,4000,6.39,122.4,13200.0,5.73,0,0,100.0
25743,14500,17.56,276.08,34000.0,13.91,0,0,75.6896551724138
25744,7500,13.61,173.0,44000.0,7.77,0,0,100.0
25745,8675,16.32,212.44,40000.0,12.96,0,0,100.0
25746,4800,11.49,158.27,34000.0,21.85,1,0,100.0
25747,3600,7.88,112.62,42500.0,5.03,1,0,100.0
25748,7500,15.58,262.13,40000.0,3.66,0,0,100.0
25749,12000,10.38,389.36,75000.0,22.29,0,0,100.0
25750,8000,13.61,271.91,42000.0,7.63,0,0,100.0
25751,8000,13.61,184.54,33000.0,0.36,0,0,100.0
25752,7500,11.12,163.52,57000.0,4.65,0,0,100.0
25753,10750,11.86,238.37,60000.0,18.56,0,0,100.0
25754,5600,11.86,185.63,50000.0,13.56,0,0,100.0
25755,4000,16.45,141.52,140004.0,3.38,0,0,100.0
25756,3600,13.98,83.73,20000.0,5.94,1,0,100.0
25757,13000,7.88,406.66,37000.0,13.39,0,0,100.0
25758,6500,16.32,229.55,50000.0,9.89,0,0,100.0
25759,9250,17.19,330.67,32004.0,22.01,0,0,100.0
25760,6000,15.21,208.61,28000.0,5.74,1,0,100.0
25761,9600,7.51,298.67,80000.0,16.18,0,0,100.0
25762,12000,7.51,373.33,1200000.0,9.17,0,0,100.0
25763,16700,7.51,519.56,39000.0,21.66,0,0,100.0
25764,4000,7.14,123.77,78000.0,6.23,0,0,100.0
25765,25000,13.98,581.45,220000.0,11.16,0,0,100.0
25766,10000,14.84,345.88,36000.0,11.6,0,0,100.0
25767,7500,14.72,258.97,45600.0,24.68,1,0,100.0
25768,2400,7.51,48.11,65004.0,16.23,0,0,100.0
25769,13000,11.12,283.44,90000.0,16.77,0,0,100.0
25770,20000,15.21,334.61,61000.0,13.28,0,0,70.0
25771,3600,15.21,86.05,28000.0,24.81,0,0,100.0
25772,1000,13.98,34.17,35100.0,15.86,0,0,100.0
25773,12000,11.86,397.77,83768.0,16.35,0,0,100.0
25774,8000,7.51,248.89,28800.0,24.5,0,0,100.0
25775,13000,10.38,278.65,67000.0,20.47,0,0,100.0
25776,6000,7.51,186.67,40000.0,20.22,0,0,100.0
25777,4000,16.32,97.96,49000.0,8.25,0,0,100.0
25778,4500,6.39,137.7,47748.0,12.14,0,0,100.0
25779,24000,13.23,395.67,65700.0,13.33,0,0,72.08333333333333
25780,25000,20.90,510.25,153000.0,12.33,0,0,75.6
25781,7100,7.88,222.1,41200.0,19.57,0,0,100.0
25782,15000,7.88,469.22,98300.0,7.36,0,0,100.0
25783,6000,11.86,133.05,34200.0,12.42,0,0,100.0
25784,10000,13.98,341.68,65000.0,5.91,0,0,100.0
25785,4900,7.88,99.08,25200.0,16.67,0,0,100.0
25786,13000,10.75,424.07,130000.0,4.47,0,0,100.0
25787,7500,14.35,257.61,46000.0,11.22,0,0,100.0
25788,10000,7.88,312.82,62000.0,6.35,0,0,100.0
25789,4000,6.76,123.07,46000.0,22.51,0,0,100.0
25790,10000,17.93,361.18,60000.0,16.24,0,0,100.0
25791,10000,14.72,345.29,59000.0,11.82,1,0,100.0
25792,3000,14.35,103.05,52000.0,11.19,1,0,100.0
25793,13000,15.95,315.79,59800.0,17.2,0,0,100.0
25794,10000,10.75,326.21,65000.0,14.82,0,0,100.0
25795,22000,7.88,688.19,99996.0,5.0,0,0,100.0
25796,25000,13.61,849.72,75600.0,12.9,0,0,100.0
25797,6000,6.76,184.61,45000.0,17.15,0,0,100.0
25798,10000,13.61,339.89,56004.0,10.58,0,0,100.0
25799,18000,15.95,352.84,45000.0,21.23,0,0,80.69444444444444
25800,6000,11.12,196.78,185000.0,19.56,0,0,100.0
25801,8000,16.82,198.05,76000.0,22.55,0,0,100.0
25802,4800,11.86,159.11,23448.0,0.51,0,0,100.0
25803,5000,10.75,108.09,65000.0,20.68,0,0,100.0
25804,14400,17.93,280.82,58500.0,16.51,0,0,76.90972222222223
25805,9000,7.88,281.53,21840.0,9.45,0,0,100.0
25806,10000,13.98,341.68,42000.0,20.91,0,0,100.0
25807,25000,11.86,554.35,139000.0,5.21,0,0,100.0
25808,24000,16.32,448.76,162000.0,7.99,5,0,76.35416666666667
25809,15250,10.75,329.68,90000.0,17.04,0,0,100.0
25810,10000,10.75,326.21,36000.0,21.43,0,0,100.0
25811,5225,14.84,180.72,28000.0,5.27,0,0,100.0
25812,3000,13.61,101.97,34000.0,10.24,0,0,100.0
25813,5800,7.88,181.44,45000.0,20.32,0,0,100.0
25814,14500,10.75,313.47,47000.0,6.59,0,0,100.0
25815,8000,7.14,247.53,41869.0,18.43,0,0,100.0
25816,20000,11.12,655.92,60000.0,9.12,0,0,100.0
25817,6250,14.84,216.17,20640.0,19.24,0,0,100.0
25818,8400,16.45,206.29,48000.0,5.75,0,0,100.0
25819,19600,13.98,669.7,900000.0,1.04,3,0,100.0
25820,11500,15.58,277.1,71000.0,24.66,0,0,100.0
25821,20000,10.38,648.92,110000.0,1.03,0,0,100.0
25822,4750,13.61,109.57,24288.0,24.7,0,0,100.0
25823,3600,7.51,112.0,55000.0,18.7,0,0,100.0
25824,2000,7.51,62.23,55596.0,12.76,0,0,100.0
25825,7750,13.23,261.99,100000.0,15.9,2,0,100.0
25826,3000,17.19,107.25,75000.0,10.99,0,0,100.0
25827,2400,13.23,54.9,27600.0,13.96,2,0,100.0
25828,15000,13.61,509.83,50000.0,24.0,0,0,100.0
25829,3000,14.35,103.05,39996.0,7.38,0,0,100.0
25830,4000,7.51,80.18,38400.0,17.53,0,0,100.0
25831,20000,14.72,690.57,76800.0,18.33,0,0,100.0
25832,16000,15.95,388.67,233000.0,13.58,0,0,100.0
25833,4000,14.35,137.4,48000.0,18.55,0,0,100.0
25834,10000,14.84,345.88,25320.0,14.74,0,0,100.0
25835,16800,15.95,408.1,180000.0,21.17,0,0,100.0
25836,16000,11.49,231.97,140004.0,15.01,0,0,65.9375
25837,8000,10.38,171.48,63000.0,6.02,0,0,100.0
25838,2075,7.88,64.91,20400.0,17.06,0,0,100.0
25839,15000,15.58,281.32,38004.0,14.15,0,0,77.83333333333333
25840,8000,13.98,186.07,97000.0,3.13,0,0,100.0
25841,5000,15.58,120.48,38400.0,17.19,0,0,100.0
25842,4650,7.88,145.46,35100.0,15.93,0,0,100.0
25843,6000,7.14,185.65,20000.0,23.58,0,0,100.0
25844,7200,6.76,221.53,34000.0,13.06,0,0,100.0
25845,25000,11.49,549.69,90000.0,6.04,0,0,100.0
25846,20000,11.12,655.92,60000.0,13.9,0,0,100.0
25847,4800,7.14,148.52,27180.0,9.54,0,0,100.0
25848,8000,7.88,250.25,84000.0,9.19,0,0,100.0
25849,7000,13.61,237.92,33600.0,11.0,0,0,100.0
25850,20000,11.12,655.92,140000.0,16.75,0,0,100.0
25851,6000,11.86,133.05,38973.0,8.56,0,0,100.0
25852,24250,17.56,469.77,142500.0,16.41,0,0,77.01030927835052
25853,12000,15.58,289.15,55000.0,7.35,0,0,100.0
25854,25000,15.58,502.4,68000.0,0.6,0,0,83.4
25855,24250,11.49,552.27,59004.0,16.66,0,0,69.0721649484536
25856,10000,11.49,329.72,68496.0,17.97,0,0,100.0
25857,6000,7.14,185.65,50400.0,16.33,0,0,100.0
25858,5500,7.51,171.11,97200.0,8.77,0,0,100.0
25859,7000,14.72,241.7,65000.0,9.91,0,0,100.0
25860,4800,16.45,117.88,45000.0,14.51,0,0,100.0
25861,19800,11.49,435.36,130000.0,5.22,0,0,100.0
25862,5000,7.51,155.56,95000.0,4.76,0,0,100.0
25863,8000,6.76,246.14,50648.0,11.59,0,0,100.0
25864,1200,10.38,38.94,16800.0,9.43,0,0,100.0
25865,25000,13.98,358.18,115776.0,24.81,1,0,61.6
25866,9600,15.58,231.32,65000.0,18.74,0,0,100.0
25867,1800,6.76,55.39,28500.0,1.01,0,0,100.0
25868,19200,7.88,600.6,60000.0,19.06,0,0,100.0
25869,1500,11.12,49.2,83000.0,17.9,0,0,100.0
25870,2400,17.19,59.9,12000.0,7.8,0,0,100.0
25871,4000,7.14,123.77,50000.0,12.34,0,0,100.0
